study,TITLE,AUTHORS,YEAR,JOURNAL,health,condition,toxtype,ptype,stress2,SAMPLE_SIZE,EFFECT_DIRECTION,pval,r,yi,vi,rlower,rupper,yir,ott_id,host.species,host.class,aqterr,parasite2,close,nonclose,vector,intermediate,routes,mroute,mlat,mlon,udiff_1000,udiff_10000,uchange_1000,uchange_10000,umean_1000,umean_10000,COUNTRY,HFPm,gdpbill,compdist
4959,Does urban life change blood oxidative status in birds?,Costantini et al.,2014,The Journal of Experimental Biology,stress,NA,NA,NA,other,42,1,0.093,0.51512381,0.569679429,0.025641026,0.250394836,0.708180774,0.51512381,568572,Turdus_merula,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,48,11.316667,11.12920212,-0.278000187,4.949999475,0.74999994,20.08256317,21.09692819,Germany,18.81,3400,67793
4959,Does urban life change blood oxidative status in birds?,Costantini et al.,2014,The Journal of Experimental Biology,stress,NA,NA,NA,other,42,-1,0.11,-0.251754407,-0.257285058,0.025641026,-0.516189019,0.05650012,-0.251754407,568572,Turdus_merula,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,48,11.316667,11.12920212,-0.278000187,4.949999475,0.74999994,20.08256317,21.09692819,Germany,18.81,3400,67793
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.728505611,-0.925535517,0.058823529,-0.885545298,-0.422042374,-0.728505611,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.691025679,-0.849916183,0.058823529,-0.868090323,-0.357969565,-0.691025679,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.869299697,-1.330206104,0.058823529,-0.947379514,-0.69359215,-0.869299697,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.088056608,-0.088285268,0.058823529,-0.510677867,0.368836585,-0.088056608,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.612818484,-0.713422461,0.058823529,-0.830201219,-0.233663799,-0.612818484,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.312220659,-0.323004039,0.058823529,-0.663121795,0.151189024,-0.312220659,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.536957369,-0.599870441,0.058823529,-0.791424081,-0.123869911,-0.536957369,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.648267062,-0.77230378,0.058823529,-0.847627536,-0.28851227,-0.648267062,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.008549688,-0.008549896,0.058823529,-0.449370316,0.435619223,-0.008549688,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.189550202,-0.191870567,0.058823529,-0.583155922,0.276132552,-0.189550202,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.323683221,-0.335755937,0.058823529,-0.670206006,0.138705218,-0.323683221,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.74930616,-0.971371036,0.058823529,-0.895044809,-0.458973409,-0.74930616,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.951062903,-1.842796923,0.058823529,-0.980799434,-0.878106501,-0.951062903,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.714843524,-0.897019525,0.058823529,-0.879233602,-0.398326654,-0.714843524,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.674191431,-0.818387802,0.058823529,-0.860105222,-0.330176834,-0.674191431,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.384248247,-0.405034303,0.058823529,-0.706617346,0.070211074,-0.384248247,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.737998087,-0.946068699,0.058823529,-0.889896819,-0.438770872,-0.737998087,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.354114295,-0.370140151,0.058823529,-0.688711901,0.104834335,-0.354114295,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.485672619,-0.53038145,0.058823529,-0.763995347,-0.054964907,-0.485672619,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.869943557,-1.332847495,0.058823529,-0.947649506,-0.694960338,-0.869943557,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.884355579,-1.395410512,0.058823529,-0.953664024,-0.725920794,-0.884355579,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.591791671,-0.680418921,0.058823529,-0.819659841,-0.202231224,-0.591791671,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.712091454,-0.891414048,0.058823529,-0.877955161,-0.393600061,-0.712091454,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.871837025,-1.34068645,0.058823529,-0.948442859,-0.698991271,-0.871837025,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
505,Bioaccumulation of heavy metals in the house sparrow (Passer domesticus),Millaku et al.,2015,Research Journal of Environmental Toxicology,toxicants,NA,metal,NA,NA,20,-1,NA,-0.135634892,-0.136475946,0.058823529,-0.545418943,0.326481735,-0.135634892,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,42.7499405,20.7803055,8.420667394,9.783475303,4.766666667,4.609265225,16.51816831,18.82280093,Kosovo,14.43,5.654,45372
5051,"Effects of Captivity and Body Condition on Plasma Corticosterone, Locomotor Behavior, and Plasma Metabolites in Curve-Billed Thrashers",Fokidis et al.,2011,Physiological and Biochemical Zoology,stress,NA,NA,NA,GC/NL,27,1,0.306,0.26223636,0.268508406,0.041666667,-0.130813641,0.584047918,0.26223636,259098,Toxostoma_curvirostre,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.701758,-111.6317837,0,0,0,0,NA,NA,United States of America,6.86,14400,99902
5051,"Effects of Captivity and Body Condition on Plasma Corticosterone, Locomotor Behavior, and Plasma Metabolites in Curve-Billed Thrashers",Fokidis et al.,2011,Physiological and Biochemical Zoology,condition,Raw,NA,NA,NA,27,1,0.52,0.093721403,0.093997265,0.041666667,-0.296865561,0.457443323,0.093721403,259098,Toxostoma_curvirostre,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.701758,-111.6317837,0,0,0,0,NA,NA,United States of America,6.86,14400,99902
5051,"Effects of Captivity and Body Condition on Plasma Corticosterone, Locomotor Behavior, and Plasma Metabolites in Curve-Billed Thrashers",Fokidis et al.,2011,Physiological and Biochemical Zoology,condition,Adjusted,NA,NA,NA,27,1,0.01,0.459776837,0.497028266,0.041666667,0.096649655,0.714884947,0.459776837,259098,Toxostoma_curvirostre,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.701758,-111.6317837,0,0,0,0,NA,NA,United States of America,6.86,14400,99902
5051,"Effects of Captivity and Body Condition on Plasma Corticosterone, Locomotor Behavior, and Plasma Metabolites in Curve-Billed Thrashers",Fokidis et al.,2011,Physiological and Biochemical Zoology,condition,Raw,NA,NA,NA,27,1,0.041,0.382361214,0.402822271,0.041666667,0.002746291,0.665653932,0.382361214,259098,Toxostoma_curvirostre,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.701758,-111.6317837,0,0,0,0,NA,NA,United States of America,6.86,14400,99902
5051,"Effects of Captivity and Body Condition on Plasma Corticosterone, Locomotor Behavior, and Plasma Metabolites in Curve-Billed Thrashers",Fokidis et al.,2011,Physiological and Biochemical Zoology,condition,Raw,NA,NA,NA,27,-1,0.512,-0.120703004,-0.121294365,0.041666667,-0.47875695,0.271777057,-0.120703004,259098,Toxostoma_curvirostre,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.701758,-111.6317837,0,0,0,0,NA,NA,United States of America,6.86,14400,99902
5051,"Effects of Captivity and Body Condition on Plasma Corticosterone, Locomotor Behavior, and Plasma Metabolites in Curve-Billed Thrashers",Fokidis et al.,2011,Physiological and Biochemical Zoology,stress,NA,NA,NA,GC/NL,27,1,NA,0.785043182,1.058380363,0.041666667,0.577233885,0.897352372,0.785043182,259098,Toxostoma_curvirostre,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.701758,-111.6317837,0,0,0,0,NA,NA,United States of America,6.86,14400,99902
5106,Effects of Urbanization on Prevalence of Baylisascaris procyonis in Intermediate Host Populations,Kellner et al.,2012,Journal of Wildlife Diseases,parasites,NA,NA,Prevalence,NA,221,-1,NA,-0.141543327,-0.142500105,0.004587156,-0.268499107,-0.009754285,-0.141543327,764828,Peromyscus_leucopus,mammals,terrestrial,Macroparasite,0,1,0,1,2,multiple,41.953112,-88.0963352,0.6,0.028442645,0,0.013249211,2.839327684,2.845952289,United States of America,6.86,14400,50646
5122,elevated lead levels in urban house sparrows: a threat to sharp-shinned hawks and merlins?,Chandler et al.,2004,JOURNAL OF RAPTOR RESEARCH,toxicants,NA,metal,NA,NA,27,-1,NA,-0.783475174,-1.054306938,0.041666667,-0.896556131,-0.574511334,-0.783475174,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,44.437328,-73.151262,7.736819055,0.828884248,6.600000219,0.046372235,3.728234469,2.851822505,United States of America,6.86,14400,18608
5173,epidemiology of plasmodium relictum infection in the house sparrow,Bichet et al.,2014,JOURNAL OF PARASITOLOGY,parasites,NA,NA,Prevalence,NA,1453,-1,2e-7,-0.289829031,-0.298379606,6.89655e-4,-0.336243203,-0.242010348,-0.289829031,745175,Passer_domesticus,birds,terrestrial,Microparasite,0,0,1,0,1,single,47.4791615,1.005084,-16.54869018,-14.12612649,0,0,7.783126944,7.063063243,NA,NA,NA,NA
5180,epizootiologic investigations of parvovirus infections in free-ranging carnivores from germany,Frolich et al.,2005,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,1442,-1,0.04536,-0.144316478,-0.145331092,6.94927e-4,-0.194489165,-0.093390621,-0.144316478,821964,Vulpes_vulpes,mammals,terrestrial,Microparasite,NA,NA,NA,NA,NA,NA,52.703056,13.374544,22.1557223,17.47592311,0.733333333,4.381730788,13.90693467,15.29852122,NA,NA,NA,NA
5181,epizootiological investigations of canine distemper virus in free-ranging carnivores from germany,Frolich et al.,2000,VETERINARY MICROBIOLOGY,parasites,NA,NA,Seroprevalence,NA,387,-1,0.0231,-0.1154809,-0.115998392,0.002604167,-0.212718896,-0.015978039,-0.1154809,821964,Vulpes_vulpes,mammals,terrestrial,Microparasite,1,0,0,0,1,single,52.98267,13.279061,15.83535996,5.909703021,-0.733333333,2.33221155,16.93057933,16.66391266,Germany,20.94,2100,68859
5181,epizootiological investigations of canine distemper virus in free-ranging carnivores from germany,Frolich et al.,2000,VETERINARY MICROBIOLOGY,parasites,NA,NA,Seroprevalence,NA,429,-1,0.004,-0.138958958,-0.139863879,0.002347418,-0.2306013,-0.044873159,-0.138958958,821964,Vulpes_vulpes,mammals,terrestrial,Microparasite,1,0,0,0,1,single,52.703056,13.374544,15.83535996,5.909703021,-0.733333333,2.33221155,16.93057933,16.66391266,Germany,20.94,2100,68859
521,"Biochemical and histological biomarkers in the midgut of apis mellifera from polluted environment at beheira governorate, egypt",Abu El-Saad et al.,2017,Environmental Science Pollution Research,toxicants,NA,nonmetal,NA,NA,12,-1,NA,-0.922375378,-1.604716101,0.111111111,-0.978372729,-0.740413843,-0.922375378,461645,Apis_mellifera,invertebrates,terrestrial,NA,NA,NA,NA,NA,NA,NA,31.206601,30.0752905,1.768885012,1.121839212,0,0,2.94142131,2.94142131,Egypt,3.14,189,22362
521,"Biochemical and histological biomarkers in the midgut of apis mellifera from polluted environment at beheira governorate, egypt",Abu El-Saad et al.,2017,Environmental Science Pollution Research,stress,NA,NA,NA,other,10,-1,NA,-0.963431163,-1.991626187,0.142857143,-0.991569699,-0.848516062,-0.963431163,461645,Apis_mellifera,invertebrates,terrestrial,NA,NA,NA,NA,NA,NA,NA,31.206601,30.0752905,1.768885012,1.121839212,0,0,2.94142131,2.94142131,Egypt,3.14,189,22362
521,"Biochemical and histological biomarkers in the midgut of apis mellifera from polluted environment at beheira governorate, egypt",Abu El-Saad et al.,2017,Environmental Science Pollution Research,toxicants,NA,nonmetal,NA,NA,12,-1,NA,-0.377608644,-0.397267662,0.111111111,-0.782035239,0.250600705,-0.377608644,461645,Apis_mellifera,invertebrates,terrestrial,NA,NA,NA,NA,NA,NA,NA,31.206601,30.0752905,1.768885012,1.121839212,0,0,2.94142131,2.94142131,Egypt,3.14,189,22362
521,"Biochemical and histological biomarkers in the midgut of apis mellifera from polluted environment at beheira governorate, egypt",Abu El-Saad et al.,2017,Environmental Science Pollution Research,stress,NA,NA,NA,other,10,-1,NA,-0.899936626,-1.471886044,0.142857143,-0.976343496,-0.623731314,-0.899936626,461645,Apis_mellifera,invertebrates,terrestrial,NA,NA,NA,NA,NA,NA,NA,31.206601,30.0752905,1.768885012,1.121839212,0,0,2.94142131,2.94142131,Egypt,3.14,189,22362
